prediction,qbaked,qduck,qhungry,qcasserole,qscallops,qlasagna,qhotdog,qfries,qsoy,qgreen,qturkey,qgrits,qhealthy,qcranberries,qfruit,qcook,qbrunch,qwatercress,qsupper,qtoast,qmeat,qhot,qpotato,qolive,qdiner,feedback,heightcm,weightkg,lat,lng,comments,gender,age
0,1,NA,NA,NA,NA,0,0,2,2,2,0,0,2,0,1,1,NA,0,0,1,NA,NA,2,NA,NA,1,180,83,30.12,-95.37,My wife is vegan... :),male,28
0,1,NA,1,1,NA,1,NA,NA,0,1,0,0,1,NA,2,2,0,0,2,NA,NA,NA,1,NA,NA,1,165,72,44.65,-63.58,,female,26
0,2,0,2,NA,NA,0,0,0,NA,2,1,NA,NA,0,2,1,0,0,2,NA,NA,NA,1,NA,NA,1,167,72,NA,NA,,female,21
0,1,NA,2,NA,NA,0,1,2,0,0,0,0,0,NA,1,0,NA,0,2,NA,0,2,NA,NA,NA,1,167,65,40.65,-73.95,,female,20
0,1,NA,0,0,NA,0,0,2,1,2,0,0,0,1,2,2,0,1,1,NA,NA,NA,1,NA,NA,1,190,72,NA,NA,I commend you for recognizing that a person can eat french fries and not be overweight.,male,35
0,1,NA,0,1,NA,0,1,1,0,1,2,NA,NA,NA,2,2,0,0,0,0,NA,NA,1,NA,NA,1,177,61,33.94,-84.32,,male,15
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,0,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,175,86,NA,NA,,male,24
0,1,NA,1,1,NA,0,1,1,0,1,1,NA,NA,NA,1,1,NA,0,1,NA,NA,NA,1,NA,NA,1,190,82,40,-83.02,,male,27
0,0,NA,1,0,NA,0,1,1,0,0,1,NA,NA,NA,1,0,NA,0,1,NA,0,2,NA,NA,NA,1,175,61,42.92,-85.51,,male,21
0,1,NA,NA,NA,NA,0,0,1,0,2,1,NA,NA,1,2,2,0,0,0,2,NA,NA,2,NA,NA,1,180,61,NA,NA,,male,18
0,1,NA,2,NA,NA,1,NA,NA,1,2,0,0,2,0,2,2,0,0,2,NA,NA,NA,1,NA,NA,1,157,58,NA,NA,,female,NA
0,2,0,1,0,NA,0,1,2,NA,0,1,NA,NA,NA,0,1,NA,0,0,1,NA,NA,0,0,1,1,170,61,40.29,-78.95,,male,34
0,1,NA,NA,NA,NA,0,0,0,0,2,1,NA,NA,1,2,2,0,0,0,1,NA,NA,1,NA,NA,1,177,60,43.02,-81.27,Cool!,male,25
0,1,NA,2,NA,NA,0,0,0,0,1,1,NA,NA,NA,2,1,0,0,0,1,NA,NA,0,0,1,1,162,45,35.91,-79.08,,female,20
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,1,0,NA,0,1,NA,1,1,NA,NA,NA,1,175,76,41.08,-81.5,,male,26
1,0,NA,NA,NA,NA,0,0,1,0,2,0,0,1,0,1,1,NA,0,0,1,NA,NA,1,NA,NA,0,175,72,NA,NA,,female,21
0,1,NA,2,NA,NA,0,0,2,2,2,0,1,1,0,1,0,NA,0,1,NA,1,1,NA,NA,NA,0,162,95,30.88,-94.03,,female,19
0,1,NA,2,NA,NA,0,1,1,0,2,1,NA,NA,0,2,2,0,0,2,NA,NA,NA,1,NA,NA,1,175,62,43.59,-79.64,,female,24
0,1,NA,2,NA,NA,0,0,1,0,0,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,0,180,163,26.41,-80.09,,male,16
0,1,NA,0,1,NA,0,0,1,2,1,0,0,1,NA,1,2,NA,0,1,NA,NA,NA,1,NA,NA,1,187,77,38.67,-90.32,,male,26
1,1,NA,NA,NA,NA,0,0,1,0,2,0,0,1,1,2,2,0,0,0,1,NA,NA,1,NA,NA,1,172,88,NA,NA,,female,52
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,1,2,1,1,0,0,0,NA,NA,1,NA,NA,1,154,61,41.36,-72.1,,female,29
0,1,NA,0,0,NA,0,1,2,2,2,0,0,2,1,1,2,NA,0,2,NA,NA,NA,1,NA,NA,1,172,62,49.28,-123.12,,NA,36
0,1,NA,1,0,NA,1,NA,NA,0,1,0,1,0,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,1,190,58,27.32,-80.35,,male,17
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,0,2,2,0,1,0,1,NA,NA,1,NA,NA,1,187,95,-33.87,151.21,"Options aren't broad enough, or defined. Eg, is toast once a week sometimes, or rarely?rnrn",male,32
0,1,NA,0,0,NA,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,0,0,2,NA,NA,1,NA,NA,1,182,68,40.01,-75.09,,male,25
0,1,NA,1,0,NA,0,0,1,1,2,2,NA,NA,0,1,1,NA,0,2,NA,NA,NA,1,NA,NA,1,167,72,39.15,-84.39,,female,26
0,1,NA,NA,NA,NA,0,0,0,2,2,1,NA,NA,0,1,2,NA,0,0,0,NA,NA,1,NA,NA,1,175,61,-43.53,172.64,,female,18
0,0,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,1,2,2,0,0,0,1,NA,NA,0,0,1,1,160,58,39.77,-86.41,,female,23
0,1,NA,NA,NA,NA,0,0,1,1,2,0,0,1,0,2,1,0,0,0,2,NA,NA,1,NA,NA,1,170,58,45.52,-122.68,,female,22
1,1,NA,1,1,NA,0,0,1,0,1,0,0,1,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,0,165,63,38.25,-85.76,,female,24
0,1,NA,1,0,NA,0,0,1,0,1,2,NA,NA,NA,1,1,NA,0,2,NA,NA,NA,2,NA,NA,1,160,70,NA,NA,,male,18
0,1,NA,NA,NA,NA,1,NA,NA,2,2,0,1,2,1,2,1,0,1,0,1,NA,NA,1,NA,NA,1,165,58,NA,NA,,female,18
0,1,NA,NA,NA,NA,0,0,1,2,2,0,0,0,0,0,2,NA,0,0,1,NA,NA,1,NA,NA,1,163,57,69.97,23.27,,male,17
0,1,NA,1,0,NA,0,0,1,1,1,2,NA,NA,NA,2,2,0,0,0,1,NA,NA,2,NA,NA,1,170,58,NA,NA,,female,17
0,1,NA,NA,NA,NA,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,NA,NA,1,NA,NA,1,172,79,NA,NA,,male,29
0,1,NA,0,2,1,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,0,0,1,NA,NA,2,NA,NA,1,185,70,NA,NA,,male,20
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,1,1,0,0,2,NA,NA,2,NA,NA,1,193,65,42.03,-93.65,,male,19
0,1,NA,2,NA,NA,0,1,1,0,0,1,NA,NA,NA,0,1,NA,0,0,0,NA,NA,1,NA,NA,1,180,59,NA,NA,,NA,NA
1,1,NA,0,0,NA,0,0,1,0,1,0,0,0,NA,1,2,NA,0,0,1,NA,NA,1,NA,NA,0,170,62,NA,NA,,female,22
0,1,NA,2,NA,NA,1,NA,NA,0,1,0,0,0,NA,0,0,NA,0,0,0,0,2,NA,NA,NA,1,180,88,33.94,-83.43,,male,18
0,1,NA,2,NA,NA,1,NA,NA,0,1,0,0,0,NA,0,0,NA,0,0,0,0,2,NA,NA,NA,1,180,88,33.94,-83.43,,male,18
0,1,NA,NA,NA,NA,1,NA,NA,1,2,0,0,2,0,2,2,0,2,NA,NA,NA,NA,1,NA,NA,1,190,72,47.61,-122.33,,male,16
0,1,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,0,1,1,NA,1,0,1,NA,NA,1,NA,NA,1,182,74,43.08,-89.37,,male,23
0,1,NA,0,0,NA,1,NA,NA,1,2,1,NA,NA,0,2,1,0,0,2,NA,NA,NA,1,NA,NA,1,182,77,42.99,-81.24,,male,38
0,1,NA,1,0,NA,0,0,1,0,1,2,NA,NA,NA,2,2,0,0,0,2,NA,NA,0,0,0,1,175,79,29.66,-98.67,,female,23
0,1,NA,NA,NA,NA,1,NA,NA,2,2,0,0,1,0,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,167,54,39.94,-75.15,,female,27
0,1,NA,2,NA,NA,0,1,0,0,1,1,NA,NA,NA,1,2,NA,0,2,NA,NA,NA,2,NA,NA,1,193,104,45.39,-73.94,,male,20
0,1,NA,NA,NA,NA,0,0,1,0,2,0,0,0,0,0,2,NA,0,0,0,NA,NA,1,NA,NA,1,182,87,41.81,-87.9,,male,NA
0,2,1,1,0,NA,0,0,1,NA,1,2,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,1,170,77,32.57,-85.58,,female,24
0,1,NA,2,NA,NA,1,NA,NA,0,0,1,NA,NA,NA,1,1,NA,0,1,NA,NA,NA,2,NA,NA,0,182,137,NA,NA,,male,21
1,0,NA,0,0,NA,0,0,1,2,0,0,0,0,NA,0,0,NA,0,0,0,1,0,NA,NA,NA,1,170,89,NA,NA,,male,19
0,1,NA,NA,NA,NA,0,0,1,1,2,0,0,1,0,2,2,0,0,0,1,NA,NA,1,NA,NA,1,174,81,-34.05,150.7,,female,21
1,1,NA,1,0,NA,0,0,1,0,1,1,NA,NA,NA,2,0,0,0,0,0,2,NA,NA,NA,NA,0,190,92,34.57,-112.46,,male,23
0,1,NA,1,0,NA,1,NA,NA,0,1,2,NA,NA,NA,2,2,0,0,1,NA,NA,NA,1,NA,NA,1,170,68,44.05,-123.09,,female,25
0,1,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,0,2,1,1,0,0,0,NA,NA,0,0,0,1,157,44,42.24,-87.87,,female,24
0,2,0,1,0,NA,0,0,1,NA,2,1,NA,NA,0,2,1,0,0,1,NA,NA,NA,2,NA,NA,1,157,61,42.04,-93.68,,female,19
0,1,NA,1,0,NA,1,NA,NA,0,1,2,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,1,165,58,40.64,-105.01,,female,27
0,2,0,NA,NA,NA,0,0,2,NA,2,1,NA,NA,0,2,1,0,1,0,1,NA,NA,1,NA,NA,1,167,61,47.54,-122.27,,male,25
0,1,NA,2,NA,NA,0,0,2,0,1,1,NA,NA,NA,1,0,NA,0,0,0,0,1,NA,NA,NA,1,180,68,35.8,-86.44,,male,24
1,1,NA,NA,NA,NA,0,0,0,1,2,0,0,1,0,2,2,1,0,0,0,NA,NA,0,1,NA,0,154,49,40.01,-105.27,,female,34
0,1,NA,2,NA,NA,0,1,1,0,1,0,0,1,NA,1,2,NA,0,0,1,NA,NA,2,NA,NA,1,152,63,44.95,-93.16,,female,20
0,2,0,1,1,NA,1,NA,NA,NA,0,1,NA,NA,NA,2,2,0,0,0,1,NA,NA,2,NA,NA,1,175,67,40.2,-76.86,,male,26
0,1,NA,NA,NA,NA,0,1,2,0,2,2,NA,NA,0,0,1,NA,0,0,0,NA,NA,1,NA,NA,1,175,68,41.39,-73.96,,male,21
0,1,NA,1,0,NA,1,NA,NA,0,2,2,NA,NA,0,2,2,0,0,1,NA,NA,NA,2,NA,NA,1,172,65,NA,NA,,female,16
0,1,NA,1,0,NA,0,0,2,0,1,1,NA,NA,NA,2,0,0,0,0,1,2,NA,NA,NA,NA,1,182,90,NA,NA,,male,23
1,1,NA,1,0,NA,0,0,1,2,1,0,0,0,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,0,170,68,42.96,-85.66,,female,18
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,1,NA,NA,1,182,86,40.16,-80.25,,male,30
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,,NA,NA
0,1,NA,0,1,NA,0,0,2,0,1,0,0,0,NA,0,1,NA,0,0,0,NA,NA,1,NA,NA,0,177,163,30.43,-97.6,,male,43
0,1,NA,0,0,NA,0,0,0,0,1,1,NA,NA,NA,1,0,NA,0,0,0,0,2,NA,NA,NA,1,170,72,41.05,-85.24,,male,27
0,1,NA,0,0,NA,0,0,1,1,1,2,NA,NA,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,162,72,35.43,-94.6,,female,26
0,1,NA,0,0,NA,1,NA,NA,0,1,2,NA,NA,NA,2,0,0,0,1,NA,0,2,NA,NA,NA,0,175,114,39.01,-76.44,,male,16
0,1,NA,0,1,NA,1,NA,NA,1,1,1,NA,NA,NA,2,1,0,0,1,NA,NA,NA,2,NA,NA,0,190,113,43.08,-76.24,,male,18
0,1,NA,NA,NA,NA,0,1,1,2,2,1,NA,NA,0,1,2,NA,0,0,0,NA,NA,1,NA,NA,1,162,63,39.97,-75.35,,female,25
0,1,NA,1,0,NA,1,NA,NA,2,1,2,NA,NA,NA,0,0,NA,0,1,NA,1,2,NA,NA,NA,1,182,79,51.18,-114.15,"i enjoyed playing around with the BMI graph. Interesting to know that I'm healthy weight! I didn't have a scale handy, so I used my most recent weight, which is more or less accurate. I really enjoyed this survey, and I hope you'll make more like it.",male,16
0,1,NA,1,0,NA,0,1,1,1,1,1,NA,NA,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,165,52,39.92,-79.76,,female,27
0,1,NA,0,1,NA,0,0,2,0,1,0,0,0,NA,1,1,NA,0,1,NA,NA,NA,1,NA,NA,0,157,103,NA,NA,,NA,NA
1,1,NA,1,0,NA,0,0,1,0,1,0,0,1,NA,1,0,NA,0,0,0,2,NA,NA,NA,NA,0,162,63,37.8,-122.27,,female,22
0,2,0,2,NA,NA,0,1,1,NA,0,1,NA,NA,NA,1,2,NA,0,2,NA,NA,NA,1,NA,NA,1,172,69,42.31,-83.04,,female,24
0,1,NA,NA,NA,NA,0,1,0,0,2,0,0,1,0,1,2,NA,0,0,0,NA,NA,1,NA,NA,0,165,88,37.42,-122.12,,female,21
0,1,NA,NA,NA,NA,1,NA,NA,0,2,0,0,0,0,1,2,NA,0,0,2,NA,NA,1,NA,NA,0,165,90,NA,NA,,female,NA
0,1,NA,NA,NA,NA,0,1,1,1,2,2,NA,NA,0,2,2,1,0,0,2,NA,NA,1,NA,NA,1,167,63,37.74,-122.5,,female,22
0,1,NA,2,NA,NA,0,0,0,0,1,0,1,1,NA,1,0,NA,0,0,0,1,2,NA,NA,NA,0,180,99,NA,NA,,female,25
0,1,NA,2,NA,NA,NA,NA,NA,1,1,0,0,0,NA,2,2,0,0,0,1,NA,NA,1,NA,NA,1,162,54,37.68,-122.49,,female,19
0,1,NA,NA,NA,NA,0,1,0,1,2,1,NA,NA,0,2,2,0,0,0,1,NA,NA,0,0,0,1,172,64,45.8,-122.69,,female,25
0,1,NA,NA,NA,NA,0,0,0,1,2,1,NA,NA,0,2,1,1,1,0,1,NA,NA,1,NA,NA,1,162,63,21.42,-157.96,,female,35
0,1,NA,1,1,NA,1,NA,NA,0,1,1,NA,NA,NA,1,0,NA,0,0,1,2,NA,NA,NA,NA,1,185,88,NA,NA,,male,29
0,1,NA,2,NA,NA,1,NA,NA,2,1,0,0,1,NA,2,1,2,0,2,NA,NA,NA,2,NA,NA,1,180,66,46.94,-91.94,Butts,male,32
0,1,NA,2,NA,NA,0,1,1,0,2,0,0,0,1,2,2,0,0,2,NA,NA,NA,1,NA,NA,0,180,115,NA,NA,,male,18
0,1,NA,1,0,NA,1,NA,NA,0,1,2,NA,NA,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,0,185,99,38.49,-90.38,,male,32
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,1,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,172,67,40.06,-74.41,,female,29
0,1,NA,1,0,NA,0,0,1,1,1,1,NA,NA,NA,2,1,1,1,0,2,NA,NA,0,0,1,1,170,76,42.8,-88.73,"I recently moved from 91711, where life was different. Hot dogs were scarce. Fresh veggies were plentiful.",female,28
1,0,NA,0,1,NA,0,0,1,0,1,0,0,0,NA,1,2,NA,0,0,0,NA,NA,0,0,0,0,172,63,NA,NA,,female,22
0,1,NA,1,1,NA,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,0,177,92,33.87,-84.11,,male,33
0,1,NA,2,NA,NA,0,1,1,1,1,1,NA,NA,NA,0,1,NA,0,0,0,NA,NA,1,NA,NA,1,193,81,-37.81,144.96,,male,23
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,1,2,1,0,0,0,1,NA,NA,1,NA,NA,1,175,77,NA,NA,,male,29
0,1,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,0,1,0,NA,0,0,0,0,2,NA,NA,NA,0,165,90,38.98,-77,,female,31
0,2,0,2,NA,NA,0,1,0,NA,1,0,0,0,NA,0,2,NA,0,2,NA,NA,NA,1,NA,NA,0,162,131,36.07,-83.57,"I have recently been diagnosed with PCOS and hypothyroidism, both of which cause weight gain and could have thrown off your model.",female,26
0,1,NA,NA,NA,NA,0,1,1,1,2,0,0,2,1,2,2,1,1,0,2,NA,NA,1,NA,NA,1,160,52,51.05,-114.07,,male,17
0,1,NA,2,NA,NA,1,NA,NA,0,0,0,0,0,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,1,167,47,25.76,-80.19,,male,18
0,1,NA,2,NA,NA,0,1,2,0,1,1,NA,NA,NA,1,0,NA,0,0,1,1,1,NA,NA,NA,1,165,61,40.04,-105.37,,male,29
0,0,NA,NA,NA,NA,0,0,0,0,2,1,NA,NA,0,1,2,NA,1,0,0,NA,NA,1,NA,NA,1,154,65,NA,NA,,male,30
0,0,NA,0,1,NA,0,2,NA,0,0,1,NA,NA,NA,2,1,0,0,2,NA,NA,NA,2,NA,NA,1,175,61,45.42,-75.7,,male,24
0,0,NA,0,1,NA,0,2,NA,0,0,1,NA,NA,NA,2,1,0,0,2,NA,NA,NA,2,NA,NA,1,175,61,45.42,-75.7,,male,24
0,1,NA,1,0,NA,0,0,2,0,1,2,NA,NA,NA,1,1,NA,0,0,0,NA,NA,2,NA,NA,1,172,81,NA,NA,,male,19
0,1,NA,0,0,NA,0,0,2,0,1,2,NA,NA,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,167,62,41.78,-72.62,,male,17
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,1,1,1,NA,1,0,2,NA,NA,2,NA,NA,1,170,81,51.51,-0.13,,male,20
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,187,76,54.05,-2.8,,male,29
0,2,0,1,0,NA,1,NA,NA,NA,1,0,0,2,NA,2,0,0,0,0,0,0,2,NA,NA,NA,1,157,47,36.1,-86.77,,female,32
0,1,NA,NA,NA,NA,0,1,0,0,2,1,NA,NA,0,2,0,0,0,0,0,0,1,NA,NA,NA,0,185,131,36.98,-121.9,,male,15
0,1,NA,NA,NA,NA,0,0,0,1,2,1,NA,NA,0,1,0,NA,0,0,0,1,2,NA,NA,NA,1,170,74,NA,NA,,female,22
0,1,NA,NA,NA,NA,0,0,0,0,2,1,NA,NA,0,2,1,0,0,0,1,NA,NA,1,NA,NA,0,162,113,NA,NA,,female,28
0,1,NA,NA,NA,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,0,0,0,NA,NA,1,NA,NA,1,182,70,34.2,-118.57,,male,19
0,1,NA,1,0,NA,0,1,1,2,2,0,0,2,0,2,1,0,1,2,NA,NA,NA,1,NA,NA,1,175,81,NA,NA,,male,50
0,1,NA,NA,NA,NA,0,0,1,2,2,0,0,0,0,1,2,NA,1,0,2,NA,NA,1,NA,NA,1,187,87,-37.81,144.96,,male,16
0,1,NA,2,NA,NA,2,NA,NA,1,1,1,NA,NA,NA,2,0,0,1,1,NA,0,1,NA,NA,NA,1,175,64,NA,NA,,female,36
0,2,0,2,NA,NA,1,NA,NA,NA,2,1,NA,NA,1,2,1,0,0,1,NA,NA,NA,1,NA,NA,1,172,63,42.4,-96.3,,male,19
0,1,NA,NA,NA,NA,1,NA,NA,0,2,2,NA,NA,0,2,2,0,0,0,0,NA,NA,0,1,NA,1,180,72,NA,NA,,male,17
0,1,NA,1,0,NA,0,0,1,0,0,1,NA,NA,NA,1,0,NA,0,0,1,0,1,NA,NA,NA,0,160,97,44.9,-93.37,,female,29
0,1,NA,1,0,NA,0,0,2,1,1,0,0,1,NA,1,0,NA,0,0,0,0,1,NA,NA,NA,1,165,64,NA,NA,,female,24
0,1,NA,1,0,NA,1,NA,NA,0,0,1,NA,NA,NA,0,1,NA,0,1,NA,NA,NA,2,NA,NA,1,178,59,50.46,-4.46,,male,25
0,1,NA,1,1,NA,1,NA,NA,1,2,1,NA,NA,0,2,2,0,0,1,NA,NA,NA,1,NA,NA,0,167,90,NA,NA,,female,23
0,1,NA,NA,NA,NA,0,0,1,1,2,0,0,2,0,2,2,0,0,0,2,NA,NA,1,NA,NA,1,167,72,NA,NA,,NA,NA
0,1,NA,NA,NA,NA,0,0,1,1,2,2,NA,NA,0,0,1,NA,1,0,0,NA,NA,1,NA,NA,1,172,83,NA,NA,,NA,NA
0,1,NA,1,1,NA,1,NA,NA,1,1,2,NA,NA,NA,2,1,1,0,0,1,NA,NA,0,0,2,1,167,63,30.39,-87.72,,female,17
0,1,NA,1,0,NA,1,NA,NA,0,1,0,0,2,NA,1,2,NA,0,2,NA,NA,NA,0,0,1,1,180,74,43.46,-80.52,,male,21
1,1,NA,1,0,NA,0,1,1,1,0,1,NA,NA,NA,1,2,NA,0,0,1,NA,NA,0,1,NA,0,162,49,33.66,-117.97,,female,25
0,1,NA,2,NA,NA,0,0,1,0,0,1,NA,NA,NA,0,1,NA,0,0,0,NA,NA,1,NA,NA,1,187,85,39.1,-84.51,,male,19
0,1,NA,NA,NA,NA,0,0,0,1,2,0,1,2,0,2,2,0,0,0,0,NA,NA,0,0,0,1,167,53,32.94,-117.21,,female,18
1,1,NA,NA,NA,NA,0,1,1,0,2,0,0,0,0,2,1,2,0,0,1,NA,NA,1,NA,NA,1,190,144,33.19,-117.37,,male,30
0,0,NA,2,NA,NA,0,0,1,2,1,0,0,2,NA,1,2,NA,0,0,0,NA,NA,0,0,0,1,164,52,22.4,114.11,,female,17
0,1,NA,1,0,NA,1,NA,NA,1,2,1,NA,NA,0,1,1,NA,0,2,NA,NA,NA,0,0,0,0,182,113,37.45,-122.18,,male,43
1,1,NA,NA,NA,NA,0,0,1,2,2,0,0,2,1,2,2,2,0,0,0,NA,NA,2,NA,NA,0,170,53,-25.27,133.78,,female,25
0,1,NA,NA,NA,NA,0,0,1,1,2,1,NA,NA,1,2,2,0,1,0,2,NA,NA,0,1,NA,0,157,77,NA,NA,,female,33
1,1,NA,1,0,NA,0,0,0,0,1,0,0,1,NA,2,2,0,0,0,1,NA,NA,1,NA,NA,0,180,79,55.95,-3.19,,female,37
0,1,NA,0,0,NA,0,0,1,0,1,1,NA,NA,NA,1,2,NA,0,1,NA,NA,NA,1,NA,NA,1,182,76,NA,NA,,male,NA
0,1,NA,NA,NA,NA,0,0,0,1,2,0,0,2,1,2,1,0,0,0,1,NA,NA,1,NA,NA,1,165,58,NA,NA,,female,28
0,1,NA,NA,NA,NA,0,0,0,1,2,0,0,0,0,2,1,0,0,0,2,NA,NA,1,NA,NA,1,182,76,46.71,-117.26,,male,34
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,1,2,NA,0,2,NA,NA,NA,2,NA,NA,1,177,87,NA,NA,,male,20
0,1,NA,1,1,NA,0,0,1,0,1,1,NA,NA,NA,1,1,NA,0,0,0,NA,NA,1,NA,NA,0,160,102,NA,NA,,female,39
0,1,NA,0,1,NA,0,0,1,0,0,2,NA,NA,NA,0,0,NA,0,2,NA,0,0,NA,NA,NA,1,162,49,42.28,-89.05,,female,64
0,1,NA,1,0,NA,0,0,1,0,1,2,NA,NA,NA,2,1,0,0,0,1,NA,NA,1,NA,NA,1,165,78,39.57,-76.14,"&quot;baked&quot; could have a better definition maybe, I wasn't exactly sure what you meant by that",female,23
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,2,1,1,0,1,NA,NA,NA,1,NA,NA,1,172,58,37.02,-93.08,,female,39
0,1,NA,1,0,NA,0,0,2,0,1,1,NA,NA,NA,2,1,1,0,1,NA,NA,NA,1,NA,NA,1,162,53,40.32,-80.04,,female,21
0,1,NA,0,0,NA,1,NA,NA,0,1,0,1,0,NA,1,2,NA,1,0,0,NA,NA,1,NA,NA,0,185,99,39.63,-104.78,Hispanic,male,50
0,1,NA,NA,NA,NA,1,NA,NA,1,2,0,0,1,0,2,2,1,0,0,1,NA,NA,1,NA,NA,1,172,63,NA,NA,,female,28
1,1,NA,0,0,NA,0,0,0,1,0,0,0,0,NA,0,2,NA,0,0,0,NA,NA,0,0,0,1,180,106,41.77,-72.73,,male,26
0,1,NA,NA,NA,NA,0,0,0,0,2,1,NA,NA,0,0,2,NA,0,0,1,NA,NA,1,NA,NA,1,180,92,45.82,-95.36,,female,23
0,1,NA,2,NA,NA,0,0,1,0,1,0,0,1,NA,1,2,NA,0,0,0,NA,NA,2,NA,NA,1,180,81,NA,NA,"I don't live in the UK, but your prediction was pretty much right, and for those people that your prediction didn't match, they probably lied about what they eat.",male,16
0,1,NA,2,NA,NA,0,1,0,0,1,2,NA,NA,NA,1,1,NA,0,0,1,NA,NA,0,1,NA,1,162,68,36.12,-94.04,,female,21
0,1,NA,NA,NA,NA,0,0,1,1,2,0,0,0,0,1,2,NA,0,0,1,NA,NA,1,NA,NA,1,154,54,34.05,-118.24,,female,20
0,1,NA,1,0,NA,0,0,2,0,1,2,NA,NA,NA,2,1,0,0,0,0,NA,NA,0,0,0,0,180,115,40.78,-73.24,,female,26
0,1,NA,NA,NA,NA,0,1,1,1,2,1,NA,NA,1,2,2,0,0,0,1,NA,NA,2,NA,NA,0,187,117,42.11,-87.75,,male,16
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,1,0,NA,0,2,NA,0,2,NA,NA,NA,1,175,79,38.97,-84.49,,male,19
0,1,NA,NA,NA,NA,0,0,1,0,2,0,0,0,0,1,2,NA,0,0,2,NA,NA,2,NA,NA,1,165,60,-37.81,144.96,,female,28
0,1,NA,1,0,NA,1,NA,NA,0,1,1,NA,NA,NA,1,1,NA,0,0,1,NA,NA,1,NA,NA,1,165,75,39.7,-104.93,"Currently working on losing weight! I've lost a little over 10 lbs so far, my goal is to lose about another 20.",female,27
0,1,NA,1,0,NA,0,1,2,0,1,1,NA,NA,NA,0,0,NA,0,0,1,0,1,NA,NA,NA,1,182,70,37.77,-122.42,"Good survey, but I feel like having a scale of 5 options would have painted a better picture of me than 3.",male,28
0,1,NA,1,1,NA,0,0,0,0,2,1,NA,NA,0,2,2,0,0,1,NA,NA,NA,1,NA,NA,1,167,59,46.48,30.72,,female,26
0,1,NA,1,1,NA,1,NA,NA,0,2,1,NA,NA,0,2,2,0,0,1,NA,NA,NA,2,NA,NA,0,175,101,36.5,126.62,I currently live in Korea but am a citizen of USA. My diet is in transition both because I have changed my lifestyle and because the available foods and eating styles are different in Korea.,male,29
0,1,NA,2,NA,NA,0,0,2,2,2,0,0,1,1,2,1,1,0,1,NA,NA,NA,2,NA,NA,1,185,79,-40.9,174.89,,female,30
0,1,NA,2,NA,NA,1,NA,NA,1,1,0,0,1,NA,2,1,0,0,0,1,NA,NA,1,NA,NA,0,173,90,NA,NA,,NA,NA
0,1,NA,1,2,1,1,NA,NA,0,1,2,NA,NA,NA,1,2,NA,1,0,1,NA,NA,1,NA,NA,0,182,113,53.41,-8.24,Portion size is my killer! Oh and you need a Pasta question. I eat lots of pasta,male,50
0,1,NA,1,0,NA,1,NA,NA,0,1,0,0,0,NA,2,1,0,0,0,1,NA,NA,1,NA,NA,1,185,95,NA,NA,,male,20
